id,key,value,type
69714532,highway,turning_circle,regular
69714554,highway,turning_circle,regular
69714831,traffic_calming,hump,regular
69714835,traffic_calming,hump,regular
69714853,traffic_calming,hump,regular
69715037,highway,turning_circle,regular
69715157,highway,turning_circle,regular
69715191,highway,turning_circle,regular
69715589,highway,turning_circle,regular
69715630,highway,turning_circle,regular
69715637,highway,turning_circle,regular
69716515,highway,turning_circle,regular
69716571,highway,turning_circle,regular
69716940,highway,turning_circle,regular
69716970,highway,turning_circle,regular
69717342,highway,turning_circle,regular
69717481,highway,turning_circle,regular
69717874,highway,turning_circle,regular
69717888,highway,turning_circle,regular
69717996,highway,turning_circle,regular
69718403,highway,turning_circle,regular
69718460,highway,turning_circle,regular
69718484,highway,turning_circle,regular
69718904,highway,turning_circle,regular
69719429,highway,turning_circle,regular
69719819,highway,turning_circle,regular
69719874,highway,turning_circle,regular
69719984,highway,turning_circle,regular
69720032,highway,traffic_signals,regular
69720032,traffic_signals,signal,regular
69720353,highway,turning_circle,regular
69720507,highway,turning_circle,regular
69720618,highway,turning_circle,regular
69720711,highway,turning_circle,regular
69720723,highway,turning_circle,regular
69720757,highway,traffic_signals,regular
69720817,highway,turning_circle,regular
69720877,highway,turning_circle,regular
69720889,highway,turning_circle,regular
69721177,highway,traffic_signals,regular
69721257,highway,traffic_signals,regular
69721263,highway,traffic_signals,regular
69721505,source,Yahoo,regular
69721505,highway,traffic_signals,regular
69721611,highway,turning_circle,regular
69721719,highway,stop,regular
69721747,highway,turning_circle,regular
69722194,highway,turning_circle,regular
69722197,highway,turning_circle,regular
69722395,highway,stop,regular
69722409,highway,turning_circle,regular
69722553,highway,turning_circle,regular
69722630,highway,turning_circle,regular
69722661,highway,turning_circle,regular
69722681,highway,traffic_signals,regular
69723051,highway,traffic_signals,regular
69723437,highway,turning_circle,regular
69723793,highway,turning_circle,regular
69723841,highway,turning_circle,regular
69724297,highway,traffic_signals,regular
69724413,source,Bing,regular
69724413,highway,turning_circle,regular
69724542,highway,turning_circle,regular
69724583,highway,traffic_signals,regular
69724609,highway,traffic_signals,regular
69724609,crossing,traffic_signals,regular
69724682,highway,turning_circle,regular
69724692,highway,turning_circle,regular
69724777,highway,turning_circle,regular
69724858,highway,turning_circle,regular
69724931,highway,turning_circle,regular
69724950,highway,turning_circle,regular
69725167,highway,turning_circle,regular
69725181,highway,turning_circle,regular
69725222,highway,turning_circle,regular
69725393,highway,turning_circle,regular
69725574,highway,traffic_signals,regular
69725815,highway,stop,regular
69725919,highway,turning_circle,regular
69725972,highway,turning_circle,regular
69726172,highway,turning_circle,regular
69726230,highway,turning_circle,regular
69726426,highway,turning_circle,regular
69726445,highway,turning_circle,regular
69726449,highway,turning_circle,regular
69726480,highway,turning_circle,regular
69726506,highway,turning_circle,regular
69726838,highway,turning_circle,regular
69726866,highway,turning_circle,regular
69726869,highway,turning_circle,regular
69726903,highway,turning_circle,regular
69726910,highway,turning_circle,regular
69726915,highway,turning_circle,regular
69726991,highway,turning_circle,regular
69727392,highway,turning_circle,regular
69727565,highway,turning_circle,regular
69727666,highway,traffic_signals,regular
69727666,crossing,traffic_signals,regular
69728074,highway,turning_circle,regular
69728156,highway,turning_circle,regular
69728168,highway,turning_circle,regular
69728172,highway,turning_circle,regular
69728361,highway,turning_circle,regular
69728742,highway,traffic_signals,regular
69728742,crossing,traffic_signals,regular
69728787,highway,turning_circle,regular
69729050,highway,traffic_signals,regular
69729076,highway,traffic_signals,regular
69729076,crossing,traffic_signals,regular
69729076,supervised,no,regular
69729078,highway,traffic_signals,regular
69729078,crossing,traffic_signals,regular
69729078,supervised,no,regular
69729112,highway,turning_circle,regular
69729119,highway,turning_circle,regular
69729184,highway,turning_circle,regular
69729201,highway,traffic_signals,regular
69729204,highway,traffic_signals,regular
69729495,highway,turning_circle,regular
69729928,highway,turning_circle,regular
69729940,highway,turning_circle,regular
69729970,highway,turning_circle,regular
69730074,highway,turning_circle,regular
69730143,highway,turning_circle,regular
69730166,highway,turning_circle,regular
69730234,highway,turning_circle,regular
69730398,highway,turning_circle,regular
69731022,highway,turning_circle,regular
69731042,highway,turning_circle,regular
69731148,highway,turning_circle,regular
69731162,highway,mini_roundabout,regular
69731162,direction,counterclockwise,regular
69731455,highway,turning_circle,regular
69731705,highway,traffic_signals,regular
69731869,highway,turning_circle,regular
69731892,highway,turning_circle,regular
69731948,highway,turning_circle,regular
69732106,highway,traffic_signals,regular
69732165,highway,turning_circle,regular
69732261,highway,turning_circle,regular
69732319,highway,traffic_signals,regular
69732663,highway,traffic_signals,regular
69733174,highway,traffic_signals,regular
69733251,highway,traffic_signals,regular
69733336,highway,turning_circle,regular
69733668,highway,traffic_signals,regular
69733681,highway,turning_circle,regular
69734126,highway,turning_circle,regular
69734141,highway,turning_circle,regular
69734179,highway,traffic_signals,regular
69734179,crossing,traffic_signals,regular
69734208,highway,traffic_signals,regular
69734261,highway,turning_circle,regular
69734270,highway,turning_circle,regular
69734289,highway,turning_circle,regular
69734313,railway,level_crossing,regular
69734393,highway,turning_circle,regular
69734445,highway,turning_circle,regular
69734855,highway,turning_circle,regular
69735206,source,Yahoo,regular
69735206,highway,turning_circle,regular
69735210,highway,turning_circle,regular
69735217,highway,turning_circle,regular
69735461,highway,turning_circle,regular
69735509,highway,turning_circle,regular
69735665,highway,turning_circle,regular
69735670,highway,turning_circle,regular
69735672,highway,turning_circle,regular
69735679,highway,turning_circle,regular
69735682,highway,turning_circle,regular
69735982,highway,turning_circle,regular
69736003,highway,turning_circle,regular
69736008,highway,turning_circle,regular
69736043,highway,turning_circle,regular
69736050,highway,turning_circle,regular
69736080,highway,turning_circle,regular
69736106,highway,turning_circle,regular
69736525,power,tower,regular
69736617,highway,turning_circle,regular
69736622,highway,turning_circle,regular
69736731,highway,turning_circle,regular
69736854,highway,turning_circle,regular
69737039,highway,turning_circle,regular
69737307,highway,traffic_signals,regular
69737458,highway,traffic_signals,regular
69737458,traffic_signals,signal,regular
69737586,highway,turning_circle,regular
69737735,highway,turning_circle,regular
69737791,highway,traffic_signals,regular
69737894,highway,traffic_signals,regular
69737998,source,Yahoo,regular
69737998,highway,turning_circle,regular
69738180,highway,traffic_signals,regular
69738214,highway,turning_circle,regular
69738360,highway,turning_circle,regular
69738381,highway,turning_circle,regular
69738587,railway,level_crossing,regular
69738763,highway,turning_circle,regular
69738771,highway,turning_circle,regular
69739163,highway,turning_circle,regular
69739222,highway,turning_circle,regular
69739282,highway,turning_circle,regular
69739540,highway,turning_circle,regular
69739864,highway,turning_circle,regular
69740177,highway,turning_circle,regular
69740344,highway,turning_circle,regular
69740384,source,Yahoo,regular
69740384,highway,turning_circle,regular
69740394,highway,turning_circle,regular
69740652,highway,traffic_signals,regular
69740701,source,Bing,regular
69740701,highway,turning_circle,regular
69740712,source,Bing,regular
69740712,highway,turning_circle,regular
69740761,highway,turning_circle,regular
69740806,highway,turning_circle,regular
69740845,highway,turning_circle,regular
69740858,highway,turning_circle,regular
69740877,highway,turning_circle,regular
